"No.","Time","Source","Destination","Protocol","Length","Info"
"2937","189.315916563","23.8.185.177","10.61.68.21","TCP","74","443  >  34412 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=457021428 TSecr=4174436919"
"2938","189.316002628","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4174436923 TSecr=457021428"
"2939","189.316495101","10.61.68.21","23.8.185.177","TLSv1.2","583","Client Hello"
"2940","189.332997370","23.8.185.177","10.61.68.21","TCP","66","443  >  34412 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=457021438 TSecr=4174436923"
"2941","189.622595328","23.8.185.177","10.61.68.21","TLSv1.2","212","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"2942","189.622658982","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [ACK] Seq=518 Ack=147 Win=64128 Len=0 TSval=4174437229 TSecr=457021668"
"2943","189.622968711","10.61.68.21","23.8.185.177","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"2944","189.635362909","10.61.68.21","23.8.185.177","TLSv1.2","1047","Application Data, Application Data, Application Data"
"2945","189.655999260","10.61.68.21","23.8.185.177","TCP","1047","[TCP Retransmission] 34412  >  443 [PSH, ACK] Seq=569 Ack=147 Win=64128 Len=981 TSval=4174437263 TSecr=457021668"
"2946","189.658255590","23.8.185.177","10.61.68.21","TCP","66","443  >  34412 [ACK] Seq=147 Ack=569 Win=64960 Len=0 TSval=457021748 TSecr=4174437230"
"2947","189.672878963","23.8.185.177","10.61.68.21","TCP","66","443  >  34412 [ACK] Seq=147 Ack=1550 Win=63936 Len=0 TSval=457021748 TSecr=4174437242"
"2948","189.679580856","23.8.185.177","10.61.68.21","TCP","66","[TCP Dup ACK 2947#1] 443  >  34412 [ACK] Seq=147 Ack=1550 Win=63936 Len=0 TSval=457021768 TSecr=4174437263"
"2949","189.684710235","23.8.185.177","10.61.68.21","TLSv1.2","143","Application Data"
"2950","189.685042388","10.61.68.21","23.8.185.177","TLSv1.2","104","Application Data"
"2951","189.694508185","23.8.185.177","10.61.68.21","TLSv1.2","108","Application Data"
"2952","189.694560194","23.8.185.177","10.61.68.21","TCP","66","443  >  34412 [ACK] Seq=266 Ack=1588 Win=63936 Len=0 TSval=457021798 TSecr=4174437292"
"2953","189.735911677","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [ACK] Seq=1588 Ack=266 Win=64128 Len=0 TSval=4174437343 TSecr=457021798"
"2954","190.031498226","23.8.185.177","10.61.68.21","TLSv1.2","1119","Application Data"
"2955","190.031560829","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [ACK] Seq=1588 Ack=1319 Win=63104 Len=0 TSval=4174437638 TSecr=457022068"
"2956","190.045311187","23.8.185.177","10.61.68.21","TLSv1.2","512","Application Data"
"2957","190.045359872","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [ACK] Seq=1588 Ack=1765 Win=63104 Len=0 TSval=4174437652 TSecr=457022068"
"2958","192.767997274","10.61.68.21","216.58.200.174","TCP","66","[TCP Keep-Alive] 44760  >  443 [ACK] Seq=2832 Ack=2426 Win=64128 Len=0 TSval=586900559 TSecr=4285276735"
"2959","192.774850944","216.58.200.174","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  44760 [ACK] Seq=2426 Ack=2833 Win=62656 Len=0 TSval=4285321795 TSecr=586764290"
"2960","196.863938217","10.61.68.21","172.217.160.227","TCP","66","[TCP Keep-Alive] 48838  >  443 [ACK] Seq=5396 Ack=2390 Win=64128 Len=0 TSval=756422128 TSecr=3408408909"
"2961","196.868048124","172.217.160.227","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  48838 [ACK] Seq=2390 Ack=5397 Win=60096 Len=0 TSval=3408455669 TSecr=756375363"
"2962","203.007977990","10.61.68.21","192.241.178.125","TCP","66","[TCP Keep-Alive] 37582  >  443 [ACK] Seq=36 Ack=32 Win=501 Len=0 TSval=2578043001 TSecr=1993892419"
"2963","203.059374746","192.241.178.125","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  37582 [ACK] Seq=32 Ack=37 Win=978 Len=0 TSval=1993937779 TSecr=2577997643"
"2964","204.194368970","10.61.68.21","10.61.79.255","BROWSER","272","Local Master Announcement SKYNET, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Master Browser, DFS server"
"2965","204.194413279","10.61.68.21","10.61.79.255","BROWSER","249","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"2966","204.450390052","10.61.68.21","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"2967","205.451457419","10.61.68.21","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"2968","206.452490154","10.61.68.21","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"2969","207.103909581","10.61.68.21","172.217.194.188","TCP","66","[TCP Keep-Alive] 35054  >  443 [ACK] Seq=26 Ack=27 Win=501 Len=0 TSval=1439864824 TSecr=3087246282"
"2970","207.125961594","172.217.194.188","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  35054 [ACK] Seq=27 Ack=27 Win=1008 Len=0 TSval=3087291322 TSecr=1439684327"
"2971","207.452973255","10.61.68.21","239.255.255.250","SSDP","213","M-SEARCH * HTTP/1.1 "
"2972","207.673756547","10.61.68.21","172.217.167.14","TLSv1.3","446","Application Data"
"2973","207.675069347","10.61.68.21","172.217.167.14","TLSv1.3","610","Application Data, Application Data"
"2974","207.723776526","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1284250 Ack=47378 Win=18112 Len=0 TSval=175117992 TSecr=3371226577"
"2975","207.750142876","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1284250 Ack=47922 Win=17600 Len=0 TSval=175118012 TSecr=3371226578"
"2976","207.750187373","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"2977","207.791984462","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=47922 Ack=1284289 Win=1005312 Len=0 TSval=3371226695 TSecr=175118022"
"2978","207.806046181","172.217.167.14","10.61.68.21","TLSv1.3","603","Application Data, Application Data"
"2979","207.806110824","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=47922 Ack=1284826 Win=1005312 Len=0 TSval=3371226709 TSecr=175118112"
"2980","207.806138845","172.217.167.14","10.61.68.21","TLSv1.3","190","Application Data"
"2981","207.806151566","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=47922 Ack=1284950 Win=1005312 Len=0 TSval=3371226709 TSecr=175118112"
"2982","207.806162682","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"2983","207.806172624","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=47922 Ack=1284989 Win=1005312 Len=0 TSval=3371226709 TSecr=175118112"
"2984","207.807118121","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"2985","207.835954934","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1284989 Ack=47961 Win=17536 Len=0 TSval=175118132 TSecr=3371226710"
"2986","221.439998298","10.61.68.21","216.58.200.164","TCP","66","[TCP Keep-Alive] 39452  >  443 [ACK] Seq=1248 Ack=1805 Win=64128 Len=0 TSval=905261704 TSecr=1035922728"
"2987","221.621773044","216.58.200.164","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  39452 [ACK] Seq=1805 Ack=1249 Win=64256 Len=0 TSval=1035967788 TSecr=905080061"
"2988","227.584005701","10.61.68.21","172.217.167.14","TCP","66","[TCP Keep-Alive] 59330  >  443 [ACK] Seq=1193 Ack=1288 Win=64128 Len=0 TSval=3371246487 TSecr=3204536113"
"2989","227.584041942","10.61.68.21","13.35.129.89","TCP","66","[TCP Keep-Alive] 42284  >  443 [ACK] Seq=1448 Ack=978 Win=64128 Len=0 TSval=3177717160 TSecr=3200452391"
"2990","227.584052502","10.61.68.21","216.58.200.164","TCP","66","[TCP Keep-Alive] 39454  >  443 [ACK] Seq=4491 Ack=69902 Win=147072 Len=0 TSval=905267848 TSecr=906900247"
"2991","227.584061678","10.61.68.21","172.217.167.33","TCP","66","[TCP Keep-Alive] 45002  >  443 [ACK] Seq=3603 Ack=71693 Win=152448 Len=0 TSval=1096994777 TSecr=450457702"
"2992","227.779814543","172.217.167.14","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  59330 [ACK] Seq=1288 Ack=1194 Win=64320 Len=0 TSval=3204583033 TSecr=3371062554"
"2993","227.819683337","13.35.129.89","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  42284 [ACK] Seq=978 Ack=1449 Win=64064 Len=0 TSval=3200499331 TSecr=3177534573"
"2994","227.852609528","216.58.200.164","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  39454 [ACK] Seq=69902 Ack=4492 Win=60992 Len=0 TSval=906947217 TSecr=905084385"
"2995","227.886216821","172.217.167.33","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  45002 [ACK] Seq=71693 Ack=3604 Win=61888 Len=0 TSval=450504682 TSecr=1096857369"
"2996","228.864013356","10.61.68.21","140.82.113.26","TCP","66","[TCP Keep-Alive] 36946  >  443 [ACK] Seq=113 Ack=97 Win=501 Len=0 TSval=798878551 TSecr=1757588021"
"2997","228.887364667","140.82.113.26","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  36946 [ACK] Seq=97 Ack=114 Win=973 Len=0 TSval=1757633081 TSecr=798833487"
"2998","229.631913599","10.61.68.21","172.217.166.3","TCP","66","[TCP Keep-Alive] 49058  >  443 [ACK] Seq=1131 Ack=1267 Win=64128 Len=0 TSval=470653789 TSecr=4042336671"
"2999","229.857466313","172.217.166.3","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  49058 [ACK] Seq=1267 Ack=1132 Win=64384 Len=0 TSval=4042381721 TSecr=470562721"
"3000","229.874230051","23.8.185.177","10.61.68.21","TLSv1.2","97","Encrypted Alert"
"3001","229.874279306","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [ACK] Seq=1588 Ack=1796 Win=64128 Len=0 TSval=4174477481 TSecr=457061848"
"3002","229.874928808","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [FIN, ACK] Seq=1588 Ack=1796 Win=64128 Len=0 TSval=4174477482 TSecr=457061848"
"3003","229.898474176","23.8.185.177","10.61.68.21","TCP","66","443  >  34412 [FIN, ACK] Seq=1796 Ack=1588 Win=63936 Len=0 TSval=457061848 TSecr=4174437652"
"3004","229.898525617","10.61.68.21","23.8.185.177","TCP","66","34412  >  443 [ACK] Seq=1589 Ack=1797 Win=64128 Len=0 TSval=4174477505 TSecr=457061848"
"3005","230.091994805","10.61.68.21","23.8.185.177","TCP","66","[TCP Retransmission] 34412  >  443 [FIN, ACK] Seq=1588 Ack=1797 Win=64128 Len=0 TSval=4174477699 TSecr=457061848"
"3006","230.125750156","23.8.185.177","10.61.68.21","TCP","66","[TCP Retransmission] 443  >  34412 [FIN, ACK] Seq=1796 Ack=1589 Win=63936 Len=0 TSval=457061998 TSecr=4174477482"
"3007","230.144012394","10.61.68.21","216.58.221.35","TCP","66","[TCP Keep-Alive] 38912  >  443 [ACK] Seq=2911 Ack=2360 Win=64128 Len=0 TSval=1482255950 TSecr=1245660656"
"3008","230.144144705","23.8.185.177","10.61.68.21","TCP","66","[TCP Dup ACK 3006#1] 443  >  34412 [ACK] Seq=1797 Ack=1589 Win=63936 Len=0 TSval=457062218 TSecr=4174477505"
"3009","230.564936598","216.58.221.35","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  38912 [ACK] Seq=2360 Ack=2912 Win=62592 Len=0 TSval=1245705786 TSecr=1482210815"
"3010","231.679995283","10.61.68.21","172.217.166.214","TCP","66","[TCP Keep-Alive] 56784  >  443 [ACK] Seq=9480 Ack=1024699 Win=565632 Len=0 TSval=2959447850 TSecr=318277864"
"3011","231.680032767","10.61.68.21","216.58.196.202","TCP","66","[TCP Keep-Alive] 43404  >  443 [ACK] Seq=1372 Ack=3590 Win=64128 Len=0 TSval=4001641436 TSecr=4288703828"
"3012","232.333832473","172.217.166.214","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  56784 [ACK] Seq=1024699 Ack=9481 Win=56000 Len=0 TSval=318324484 TSecr=2959356057"
"3013","232.355095080","216.58.196.202","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  43404 [ACK] Seq=3590 Ack=1373 Win=64128 Len=0 TSval=4288750828 TSecr=4001457415"
"3014","232.580568598","10.61.68.21","35.224.99.156","TCP","74","60650  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3837365873 TSecr=0 WS=128"
"3015","232.633736625","35.224.99.156","10.61.68.21","TCP","74","80  >  60650 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=2442830732 TSecr=3837365873"
"3016","232.633836945","10.61.68.21","35.224.99.156","TCP","66","60650  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3837365927 TSecr=2442830732"
"3017","232.634033629","10.61.68.21","35.224.99.156","HTTP","153","GET / HTTP/1.1 "
"3018","232.655300920","35.224.99.156","10.61.68.21","TCP","66","80  >  60650 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=2442830782 TSecr=3837365927"
"3019","232.970176404","35.224.99.156","10.61.68.21","HTTP","302","HTTP/1.1 204 No Content "
"3020","232.970238222","10.61.68.21","35.224.99.156","TCP","66","60650  >  80 [ACK] Seq=88 Ack=237 Win=64128 Len=0 TSval=3837366263 TSecr=2442831052"
"3021","232.970436686","10.61.68.21","35.224.99.156","TCP","66","60650  >  80 [FIN, ACK] Seq=88 Ack=237 Win=64128 Len=0 TSval=3837366263 TSecr=2442831052"
"3022","232.978353264","35.224.99.156","10.61.68.21","TCP","66","80  >  60650 [FIN, ACK] Seq=237 Ack=88 Win=65408 Len=0 TSval=2442831052 TSecr=3837365927"
"3023","232.978405464","10.61.68.21","35.224.99.156","TCP","66","60650  >  80 [ACK] Seq=89 Ack=238 Win=64128 Len=0 TSval=3837366271 TSecr=2442831052"
"3024","232.995405010","35.224.99.156","10.61.68.21","TCP","66","[TCP Out-Of-Order] 80  >  60650 [FIN, ACK] Seq=237 Ack=89 Win=65408 Len=0 TSval=2442831122 TSecr=3837366263"
"3025","233.727882383","10.61.68.21","172.217.166.1","TCP","66","[TCP Keep-Alive] 43708  >  443 [ACK] Seq=1565 Ack=1259471 Win=485888 Len=0 TSval=1348383044 TSecr=241313288"
"3026","233.802468285","172.217.166.1","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  43708 [ACK] Seq=1259471 Ack=1566 Win=63936 Len=0 TSval=241358348 TSecr=1348200176"
"3027","237.672140723","10.61.68.21","172.217.167.14","TLSv1.3","862","Application Data"
"3028","237.674035672","10.61.68.21","172.217.167.14","TLSv1.3","610","Application Data, Application Data"
"3029","237.725199931","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1284989 Ack=48757 Win=16768 Len=0 TSval=175147992 TSecr=3371256575"
"3030","237.802212710","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1284989 Ack=49301 Win=16192 Len=0 TSval=175147992 TSecr=3371256577"
"3031","237.822942746","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"3032","237.823910474","10.61.68.21","216.58.200.174","TCP","66","[TCP Keep-Alive] 44760  >  443 [ACK] Seq=2832 Ack=2426 Win=64128 Len=0 TSval=586945615 TSecr=4285321795"
"3033","237.832737174","140.82.113.26","10.61.68.21","TLSv1.2","90","Application Data"
"3034","237.833031529","10.61.68.21","140.82.113.26","TLSv1.2","94","Application Data"
"3035","237.839060012","172.217.167.14","10.61.68.21","TLSv1.3","626","Application Data, Application Data"
"3036","237.839112991","172.217.167.14","10.61.68.21","TLSv1.3","267","Application Data"
"3037","237.839125629","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"3038","237.839259865","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=49301 Ack=1285828 Win=1005312 Len=0 TSval=3371256742 TSecr=175148002"
"3039","237.840395301","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"3040","237.849422226","216.58.200.174","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  44760 [ACK] Seq=2426 Ack=2833 Win=62656 Len=0 TSval=4285366855 TSecr=586764290"
"3041","237.849458476","140.82.113.26","10.61.68.21","TCP","66","443  >  36946 [ACK] Seq=121 Ack=142 Win=972 Len=0 TSval=1757642051 TSecr=798887520"
"3042","237.972001160","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1285828 Ack=49340 Win=16192 Len=0 TSval=175148162 TSecr=3371256743"
"3043","241.920015298","10.61.68.21","172.217.160.227","TCP","66","[TCP Keep-Alive] 48838  >  443 [ACK] Seq=5396 Ack=2390 Win=64128 Len=0 TSval=756467184 TSecr=3408455669"
"3044","241.925939758","172.217.160.227","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  48838 [ACK] Seq=2390 Ack=5397 Win=60096 Len=0 TSval=3408500729 TSecr=756375363"
"3045","244.809883518","10.61.68.21","192.168.108.122","DNS","88","Standard query 0x4af7 A beacons2.gvt2.com OPT"
"3046","244.905219723","192.168.108.122","10.61.68.21","DNS","104","Standard query response 0x4af7 A beacons2.gvt2.com A 216.58.220.195 OPT"
"3047","244.906062029","10.61.68.21","216.58.220.195","TCP","74","34564  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=552575461 TSecr=0 WS=128"
"3048","244.972644900","216.58.220.195","10.61.68.21","TCP","74","443  >  34564 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=1476894429 TSecr=552575461"
"3049","244.972729236","10.61.68.21","216.58.220.195","TCP","66","34564  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=552575528 TSecr=1476894429"
"3050","244.973284166","10.61.68.21","216.58.220.195","TLSv1.3","645","Client Hello"
"3051","244.976079913","216.58.220.195","10.61.68.21","TCP","66","443  >  34564 [ACK] Seq=1 Ack=580 Win=64896 Len=0 TSval=1476894429 TSecr=552575528"
"3052","246.556411135","216.58.220.195","10.61.68.21","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"3053","246.556474099","10.61.68.21","216.58.220.195","TCP","66","34564  >  443 [ACK] Seq=580 Ack=213 Win=64128 Len=0 TSval=552577111 TSecr=1476895919"
"3054","246.557137199","10.61.68.21","216.58.220.195","TLSv1.3","130","Change Cipher Spec, Application Data"
"3055","246.558996564","10.61.68.21","216.58.220.195","TLSv1.3","152","Application Data"
"3056","246.559301794","10.61.68.21","216.58.220.195","TLSv1.3","363","Application Data"
"3057","246.561897008","216.58.220.195","10.61.68.21","TCP","66","443  >  34564 [ACK] Seq=213 Ack=644 Win=64832 Len=0 TSval=1476896009 TSecr=552577112"
"3058","246.563962249","216.58.220.195","10.61.68.21","TCP","66","443  >  34564 [ACK] Seq=213 Ack=730 Win=64768 Len=0 TSval=1476896019 TSecr=552577114"
"3059","246.565145035","216.58.220.195","10.61.68.21","TCP","66","443  >  34564 [ACK] Seq=213 Ack=1027 Win=64448 Len=0 TSval=1476896019 TSecr=552577114"
"3060","246.957334733","216.58.220.195","10.61.68.21","TLSv1.3","630","Application Data, Application Data"
"3061","246.957784007","10.61.68.21","216.58.220.195","TLSv1.3","97","Application Data"
"3062","246.970670245","216.58.220.195","10.61.68.21","TLSv1.3","97","Application Data"
"3063","246.972781461","216.58.220.195","10.61.68.21","TLSv1.3","361","Application Data"
"3064","246.972833162","216.58.220.195","10.61.68.21","TLSv1.3","97","Application Data"
"3065","246.972843896","216.58.220.195","10.61.68.21","TLSv1.3","105","Application Data"
"3066","246.972857695","216.58.220.195","10.61.68.21","TCP","66","443  >  34564 [ACK] Seq=1173 Ack=1058 Win=64448 Len=0 TSval=1476896419 TSecr=552577513"
"3067","246.972982904","10.61.68.21","216.58.220.195","TCP","66","34564  >  443 [ACK] Seq=1058 Ack=1173 Win=64128 Len=0 TSval=552577528 TSecr=1476896309"
